customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,job_title,job_industry_category,wealth_segment,deceased_indicator,owns_car,tenure,age
2273,Rhetta,Lambrook,F,71,04-08-64,Assistant Professor,,Mass Customer,N,Yes,9,58
2274,Nada,Reinert,F,15,26-11-79,Budget/Accounting Analyst IV,Manufacturing,Mass Customer,N,Yes,13,43
2275,Ursulina,Carter,F,77,19-07-92,Human Resources Assistant II,Financial Services,High Net Worth,N,Yes,8,30
2276,Stormy,Caveney,F,90,06-10-85,Desktop Support Technician,,Mass Customer,N,Yes,12,37
2277,Gillie,Ruben,F,44,22-08-63,Cost Accountant,Financial Services,High Net Worth,N,Yes,7,59
2278,Gerri,Heliet,M,11,25-09-77,Product Engineer,Health,Affluent Customer,N,Yes,8,45
2279,Garrett,Szymon,M,42,19-03-79,Human Resources Assistant II,Health,Mass Customer,N,No,3,44
2280,Wrennie,Alexandersson,F,93,18-11-60,Budget/Accounting Analyst I,,Mass Customer,N,No,9,62
2281,Valaria,Abrehart,F,56,10-05-89,,,High Net Worth,N,Yes,14,33
2282,Dominic,Gregoletti,M,81,25-02-57,Senior Financial Analyst,Financial Services,Affluent Customer,N,Yes,7,66
2283,Gaspar,Janaway,M,44,08-02-54,Software Consultant,,High Net Worth,N,No,16,69
2284,Ola,Lenoir,F,83,16-02-74,Staff Accountant IV,Telecommunications,High Net Worth,N,No,14,49
2285,Maritsa,Bellison,F,71,27-10-73,Quality Control Specialist,Health,High Net Worth,N,No,5,49
2286,Katuscha,Sapsed,F,20,02-06-95,Staff Scientist,Manufacturing,High Net Worth,N,No,5,27
2287,Gisela,Partener,F,53,22-04-74,Human Resources Assistant I,Telecommunications,High Net Worth,N,No,20,48
2288,Cirillo,Hook,M,63,04-05-64,Staff Scientist,Manufacturing,High Net Worth,N,No,8,58
2289,Kissie,Steanson,F,97,25-09-80,Research Nurse,Health,Affluent Customer,N,Yes,13,42
2290,Myca,Standley,M,18,10-03-81,Account Executive,Manufacturing,Mass Customer,N,Yes,5,42
2291,Guido,Meynell,M,67,13-04-71,Accountant IV,Manufacturing,Affluent Customer,N,Yes,4,52
2292,Christie,MacClure,F,17,02-06-98,Research Nurse,Health,Mass Customer,N,Yes,2,24
2293,Engracia,Newcom,F,70,07-03-58,Financial Advisor,Financial Services,Affluent Customer,N,No,16,65
2294,Skipton,Cordie,M,25,16-06-87,Associate Professor,Manufacturing,Mass Customer,N,No,21,35
2296,Nathalia,Sanger,F,16,01-01-02,Geologist IV,Retail,Affluent Customer,N,No,1,21
2297,Pauletta,Taffee,F,16,27-11-71,Geological Engineer,Manufacturing,Affluent Customer,N,Yes,19,51
2298,Brigham,Vyse,M,64,28-10-97,Environmental Tech,Property,Mass Customer,N,Yes,5,25
2299,Mahmoud,Dagworthy,M,11,21-10-86,Computer Systems Analyst I,Property,High Net Worth,N,Yes,7,36
2300,Cary,Cockerham,M,20,26-09-98,,Financial Services,Mass Customer,N,Yes,3,24
2301,Ken,Vashchenko,M,66,30-10-66,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,19,56
2302,Loraine,Beamish,F,43,09-01-99,Mechanical Systems Engineer,Retail,Mass Customer,N,Yes,4,24
2303,Alair,Combe,M,22,13-04-93,Database Administrator IV,Retail,Mass Customer,N,Yes,4,30
2304,Shelia,Bellew,F,65,01-06-57,,,Mass Customer,N,Yes,11,65
2305,Aeriell,Greeding,F,91,09-07-84,Chief Design Engineer,Financial Services,Affluent Customer,N,Yes,13,38
2306,Hilary,Tregunna,F,98,19-04-60,Paralegal,Financial Services,High Net Worth,N,Yes,9,62
2307,Corina,Shadwick,F,57,28-06-78,Desktop Support Technician,Retail,High Net Worth,N,Yes,13,44
2308,Nancey,Hastie,F,52,19-03-63,Paralegal,Financial Services,Mass Customer,N,Yes,17,60
2309,Herc,McIlhone,M,40,13-01-85,Accounting Assistant I,Manufacturing,Affluent Customer,N,No,14,38
2310,Jed,Humpherston,M,12,10-02-70,Executive Secretary,,High Net Worth,N,Yes,11,53
2311,Addi,,F,49,15-02-89,Design Engineer,Health,Mass Customer,N,No,16,34
2312,Ronnica,Grebner,F,72,10-08-79,Assistant Manager,Manufacturing,Mass Customer,N,No,18,43
2313,Christa,Pauley,F,54,10-07-66,Chemical Engineer,Manufacturing,Mass Customer,N,No,12,56
2314,Ravid,Lapenna,M,59,22-12-93,Registered Nurse,Health,High Net Worth,N,Yes,7,29
2315,Pernell,MacCheyne,M,25,01-03-94,Community Outreach Specialist,Financial Services,Affluent Customer,N,No,8,29
2316,Vernen,Bourgaize,M,79,21-03-78,Computer Systems Analyst IV,Financial Services,Affluent Customer,N,Yes,11,45
2317,Alwin,Cuberley,M,97,07-12-76,Tax Accountant,Health,Mass Customer,N,Yes,16,46
2318,Willa,Malyan,F,30,01-03-88,Automation Specialist I,Manufacturing,Mass Customer,N,Yes,6,35
2319,David,Darrigrand,M,63,03-05-85,Librarian,Entertainment,High Net Worth,N,No,18,37
2320,Kaylyn,Throssell,F,14,21-12-65,Senior Developer,Manufacturing,Affluent Customer,N,No,16,57
2321,Libbi,Freeberne,F,27,25-03-80,Nuclear Power Engineer,Manufacturing,Mass Customer,N,Yes,20,43
2322,Hazlett,Rosenschein,M,72,24-05-92,Biostatistician III,Health,Mass Customer,N,Yes,2,30
2323,Adair,Piser,M,2,30-04-88,Desktop Support Technician,Property,High Net Worth,N,No,13,34
2324,Jerrold,Robben,M,44,05-08-66,Sales Associate,Manufacturing,Mass Customer,N,Yes,16,56
2325,Emmett,Whatsize,M,50,06-01-64,Database Administrator IV,Retail,High Net Worth,N,Yes,12,59
2326,Trev,Boothebie,M,64,22-06-66,Programmer Analyst I,Retail,High Net Worth,N,No,14,56
2327,Alie,Sowle,F,19,05-04-63,Budget/Accounting Analyst II,,Affluent Customer,N,No,6,60
2328,Gayler,Shackle,M,63,03-06-86,Dental Hygienist,Health,Mass Customer,N,Yes,8,36
2329,Donny,Stiven,F,7,19-12-57,Computer Systems Analyst II,IT,Affluent Customer,N,No,20,65
2330,Claresta,Bonnor,F,5,17-01-90,Account Coordinator,Property,Mass Customer,N,No,9,33
2331,Marybelle,Antal,F,48,11-04-63,Database Administrator III,Financial Services,Mass Customer,N,Yes,10,60
2332,Jeff,Goodere,M,99,20-04-77,Developer III,Property,High Net Worth,N,Yes,10,45
2333,Ives,Adolfson,M,82,19-04-66,Structural Analysis Engineer,Financial Services,Mass Customer,N,Yes,10,56
2334,Zebulen,Hefford,M,30,16-03-96,Food Chemist,Health,Affluent Customer,N,No,5,27
2336,Karney,Labrone,M,59,19-01-78,Dental Hygienist,Health,Affluent Customer,N,No,17,45
2337,Odilia,Bick,F,47,11-01-00,Programmer Analyst II,Health,Mass Customer,N,No,1,23
2338,Clarie,Hackworth,F,13,28-11-86,Programmer Analyst IV,Manufacturing,Mass Customer,N,No,5,36
2339,Damien,Haddeston,M,3,28-12-58,Web Designer II,Property,Affluent Customer,N,Yes,16,64
2340,Joachim,Amer,M,33,29-03-78,Research Assistant IV,Health,Mass Customer,N,Yes,16,45
2342,Clara,Jakel,F,87,17-09-99,,,Mass Customer,N,No,2,23
2343,Wilhelm,Corteis,M,6,24-03-59,Nurse Practicioner,Argiculture,High Net Worth,N,Yes,5,64
2344,Wat,Robelin,M,93,04-03-93,Nurse,Financial Services,Mass Customer,N,Yes,7,30
2345,Arden,Godard,F,50,15-07-86,Systems Administrator I,Retail,Affluent Customer,N,Yes,3,36
2346,Joey,Scheffler,M,89,16-09-79,Information Systems Manager,,Mass Customer,N,Yes,4,43
2347,L;urette,Annott,F,79,04-03-57,Programmer Analyst I,,High Net Worth,N,No,11,66
2348,Keeley,Winslet,F,2,07-11-57,Web Designer IV,Manufacturing,Mass Customer,N,No,16,65
2349,Julee,Garwell,F,23,05-03-79,Executive Secretary,Telecommunications,High Net Worth,N,No,3,44
2350,Lorinda,Malpass,F,32,17-03-59,Nurse Practicioner,,Mass Customer,N,Yes,14,64
2351,Felicity,Beirne,F,35,15-03-92,Assistant Professor,Retail,Affluent Customer,N,Yes,10,31
2352,Cilka,Dabbes,F,76,22-10-71,Statistician II,,Mass Customer,N,Yes,13,51
2353,Lyn,Luquet,M,93,27-12-78,Health Coach IV,Health,Affluent Customer,N,Yes,12,44
2354,Tammie,Fisbey,F,99,19-12-58,Product Engineer,Retail,Mass Customer,N,No,17,64
2355,Shaughn,,M,87,19-12-93,Operator,Manufacturing,Mass Customer,N,Yes,4,29
2356,Arluene,Manchester,F,58,17-12-94,Geological Engineer,Manufacturing,Affluent Customer,N,No,3,28
2357,Lisette,Mingardi,F,39,15-10-62,Civil Engineer,Manufacturing,Mass Customer,N,No,6,60
2358,Ave,Peatt,M,26,01-05-59,Senior Sales Associate,Retail,High Net Worth,N,Yes,15,63
2359,Merlina,Bream,F,80,25-03-86,Mechanical Systems Engineer,Property,High Net Worth,N,Yes,7,37
2360,Karleen,McGenn,F,0,03-11-74,VP Accounting,Financial Services,High Net Worth,N,Yes,5,48
2361,Jeannette,Cerman,F,55,28-11-54,Help Desk Operator,,High Net Worth,N,Yes,20,68
2362,Herbie,Machans,M,49,05-06-72,Developer II,Financial Services,Affluent Customer,N,Yes,19,50
2363,Bobby,Farmiloe,M,92,30-12-83,Nurse,Entertainment,Mass Customer,N,Yes,16,39
2364,Fielding,Linklater,M,19,22-09-95,Speech Pathologist,,Mass Customer,N,Yes,13,27
2365,Lauretta,Furmonger,F,2,18-10-98,Structural Analysis Engineer,Argiculture,Mass Customer,N,Yes,3,24
2366,Idette,Mapam,F,51,15-06-75,Web Designer I,Health,Mass Customer,N,Yes,15,47
2367,Lorne,Sabin,M,40,22-05-57,Electrical Engineer,Manufacturing,Mass Customer,N,Yes,16,65
2368,Rowe,Losbie,F,98,22-01-93,Chemical Engineer,Manufacturing,Mass Customer,N,No,10,30
2369,Averyl,Gosz,F,80,28-10-96,Financial Analyst,Financial Services,Mass Customer,N,Yes,1,26
2370,Juliane,Calltone,F,35,19-03-96,Analyst Programmer,Property,High Net Worth,N,No,7,27
2371,Rory,Lokier,F,22,18-11-66,Staff Scientist,Manufacturing,High Net Worth,N,Yes,8,56
2372,Jim,Shoppee,M,14,10-09-77,Clinical Specialist,Health,Affluent Customer,N,No,10,45
2373,Cordy,Readshall,F,51,22-05-82,Structural Engineer,Manufacturing,High Net Worth,N,Yes,16,40
2374,Dolf,Baudichon,M,6,15-06-93,Design Engineer,Financial Services,Mass Customer,N,No,9,29
2375,Alika,Milbourne,F,21,17-03-87,Sales Representative,Retail,Affluent Customer,N,No,8,36
2376,Eada,Narbett,F,84,23-10-58,Community Outreach Specialist,,High Net Worth,N,Yes,12,64
2377,Kristien,Dunne,F,29,02-10-98,Analog Circuit Design manager,IT,High Net Worth,N,No,2,24
2378,Aggi,Farncombe,F,41,25-04-94,Research Assistant II,Manufacturing,Affluent Customer,N,No,1,28
2379,Trixie,Piscopiello,F,85,05-05-81,Occupational Therapist,Health,Affluent Customer,N,Yes,15,41
2380,Merissa,Milella,F,44,09-04-56,Technical Writer,Retail,Mass Customer,N,Yes,15,67
2381,Dulsea,Pladen,F,91,12-02-73,Programmer I,Argiculture,Affluent Customer,N,Yes,5,50
2382,Turner,Huggens,M,79,05-07-71,Accounting Assistant III,Retail,Mass Customer,N,Yes,4,51
2383,Zaria,Eberz,F,34,15-09-78,Compensation Analyst,Financial Services,Mass Customer,N,No,15,44
2384,Garey,Letrange,M,96,16-07-61,Operator,Health,High Net Worth,N,Yes,6,61
2385,Gaultiero,Lissenden,M,70,17-12-58,Dental Hygienist,Health,Mass Customer,N,No,8,64
2386,Adrianne,Lowerson,F,93,06-07-97,Compensation Analyst,Financial Services,Mass Customer,N,No,2,25
2387,Roy,Jone,M,33,30-08-77,Nurse,,High Net Worth,N,Yes,9,45
2388,Quincy,Weben,M,84,28-05-97,Cost Accountant,Financial Services,Mass Customer,N,No,1,25
2389,Sibyl,Gudge,M,18,28-12-73,Desktop Support Technician,Retail,High Net Worth,N,No,7,49
2390,Tonya,Nealand,F,48,06-05-64,Legal Assistant,Property,Mass Customer,N,No,12,58
2391,Corny,Millott,F,72,22-04-61,Nurse Practicioner,Health,Mass Customer,N,No,14,61
2392,Isadora,Gronaller,F,48,11-01-01,Marketing Assistant,Manufacturing,Affluent Customer,N,No,2,22
2393,Dorian,Colledge,F,68,21-06-81,Registered Nurse,Health,High Net Worth,N,Yes,11,41
2394,Ferne,Reese,F,31,12-11-95,GIS Technical Architect,,Mass Customer,N,Yes,7,27
2395,Ashlin,Kesby,M,23,26-02-66,Executive Secretary,,High Net Worth,N,No,16,57
2396,Elmira,Wildblood,F,40,02-08-73,Recruiter,Retail,Affluent Customer,N,Yes,7,49
2397,Cassius,Birchenough,M,33,10-06-85,Analyst Programmer,Retail,Affluent Customer,N,Yes,4,37
2398,Mirelle,,F,6,11-10-00,Administrative Assistant IV,Financial Services,High Net Worth,N,Yes,1,22
2399,Devonne,McPolin,F,20,11-06-80,Software Consultant,Manufacturing,High Net Worth,N,Yes,14,42
2400,Lindsay,Stollsteiner,M,73,28-02-78,Office Assistant III,Property,Mass Customer,N,Yes,22,45
2401,Drake,Riguard,M,7,31-07-77,Staff Scientist,,Mass Customer,N,Yes,15,45
2402,Merrielle,Strafen,F,99,07-06-57,Cost Accountant,Financial Services,Mass Customer,N,Yes,8,65
2403,Karalee,Tremlett,F,41,25-10-77,Technical Writer,Financial Services,Affluent Customer,N,No,12,45
2404,Conney,Grouse,M,13,14-03-60,Graphic Designer,Retail,Mass Customer,N,No,6,63
2405,Quintana,Merricks,F,16,28-07-57,Structural Analysis Engineer,,Mass Customer,N,No,18,65
2406,Randal,Messager,M,34,11-06-73,Executive Secretary,,Affluent Customer,N,Yes,9,49
2407,Merrily,,F,24,30-03-59,,Financial Services,High Net Worth,N,Yes,6,64
2408,Celestia,,F,38,10-10-55,VP Marketing,Health,Mass Customer,N,No,16,67
2409,Carolan,Ortler,F,23,13-07-89,,Health,Mass Customer,N,No,12,33
2410,Eugenia,Verey,F,75,24-08-74,Geological Engineer,Manufacturing,Mass Customer,N,Yes,21,48
2411,Casey,McDade,M,0,27-05-64,Technical Writer,Financial Services,High Net Worth,N,No,13,58
2412,Tiffi,Havercroft,F,77,26-05-81,Chemical Engineer,Manufacturing,Affluent Customer,N,No,8,41
2413,Abbey,Murrow,M,27,11-08-43,Environmental Specialist,Manufacturing,High Net Worth,N,Yes,17,79
2415,Tanner,Harp,M,56,05-11-78,Web Designer II,Manufacturing,Mass Customer,N,No,3,44
2416,Eberhard,Shalcras,M,19,29-12-59,Office Assistant I,Health,Affluent Customer,N,No,16,63
2417,Cacilia,Swetland,F,27,24-06-74,Nurse,,Affluent Customer,N,No,22,48
2418,Elspeth,Brazil,F,82,05-04-70,Software Engineer III,Property,Mass Customer,N,Yes,13,53
2419,Aron,Karlsen,M,96,04-07-78,Physical Therapy Assistant,Property,High Net Worth,N,No,9,44
2420,Celie,Guyers,F,10,26-08-76,Staff Scientist,Financial Services,High Net Worth,N,No,16,46
2421,Marilee,Garbott,F,54,16-08-54,Research Nurse,Health,Affluent Customer,N,Yes,13,68
2422,Crysta,Woliter,F,96,30-11-78,Librarian,Entertainment,High Net Worth,N,No,13,44
2423,Lenci,Symcox,M,49,20-02-81,Professor,IT,Mass Customer,N,Yes,20,42
2424,Loren,Batkin,M,17,06-01-82,,,Affluent Customer,N,Yes,15,41
2425,Barn,Sainsberry,M,32,19-03-76,Help Desk Technician,,Mass Customer,N,Yes,11,47
2427,Myrta,Whibley,F,20,15-10-98,Senior Developer,,High Net Worth,N,Yes,2,24
2428,Pauly,Keightley,M,74,26-07-68,Help Desk Operator,,Mass Customer,N,Yes,9,54
2429,Emeline,Baldi,F,54,11-11-80,Assistant Professor,Manufacturing,Mass Customer,N,Yes,3,42
2430,Humbert,Dikles,M,38,06-09-68,Quality Engineer,,Mass Customer,N,No,5,54
2431,Alvy,Tyndall,M,15,24-12-99,Senior Cost Accountant,Financial Services,Mass Customer,N,Yes,2,23
2432,Ebba,Melhuish,F,67,21-02-81,Nuclear Power Engineer,Manufacturing,Affluent Customer,N,Yes,5,42
2433,Burty,Strutz,M,38,19-07-76,Nurse Practicioner,,High Net Worth,N,Yes,8,46
2434,Lenci,Soars,M,40,17-11-56,Environmental Specialist,,Affluent Customer,N,No,18,66
2435,Orly,Ceney,F,69,12-08-61,Account Coordinator,Manufacturing,Mass Customer,N,No,14,61
2436,Jaymie,Wellesley,M,37,21-03-86,Help Desk Technician,IT,Mass Customer,N,No,4,37
2437,Simonette,Cressingham,F,90,01-05-77,Marketing Manager,Financial Services,Mass Customer,N,Yes,18,45
2438,Lorianne,Ethersey,F,76,29-01-83,Speech Pathologist,Manufacturing,Mass Customer,N,Yes,4,40
2439,Shelly,Yakebovitch,F,44,02-10-67,,Manufacturing,Affluent Customer,N,No,15,55
2440,Lethia,Juanes,F,17,21-09-59,Engineer II,Manufacturing,Affluent Customer,N,No,8,63
2441,Loutitia,Pinkie,F,52,29-03-59,,Property,High Net Worth,N,Yes,5,64
2442,Odie,Enrrico,M,8,13-10-57,Social Worker,Health,Affluent Customer,N,Yes,17,65
2443,Towny,Python,M,30,13-02-90,Computer Systems Analyst I,Property,High Net Worth,N,No,20,33
2444,Emmet,Cristoforo,M,22,13-05-77,Associate Professor,Manufacturing,High Net Worth,N,No,11,45
2445,Johnnie,Prujean,M,46,11-03-76,Quality Control Specialist,Retail,Affluent Customer,N,No,18,47
2446,Lovell,Kiss,M,33,07-09-56,,Retail,Affluent Customer,N,No,17,66
2447,Richard,Poor,M,55,06-01-97,Tax Accountant,,Affluent Customer,N,Yes,2,26
2448,Lorri,Iston,F,5,18-12-92,Structural Analysis Engineer,Property,High Net Worth,N,No,10,30
2449,Oates,Broadberrie,M,54,01-06-82,Tax Accountant,,Affluent Customer,N,No,8,40
2450,Jayson,Breheny,M,64,21-06-74,Structural Engineer,Retail,Affluent Customer,N,Yes,7,48
2451,Upton,Orford,M,33,09-03-73,Editor,Argiculture,Affluent Customer,N,Yes,18,50
2452,Sophronia,Yerrill,F,93,24-07-75,Chemical Engineer,Manufacturing,Mass Customer,N,Yes,17,47
2453,Ruthe,Campe,F,22,05-08-92,Safety Technician II,Telecommunications,High Net Worth,N,No,9,30
2454,Gene,Brome,F,81,13-02-60,Senior Sales Associate,Property,Mass Customer,N,Yes,12,63
2455,Kathe,Heatlie,F,64,09-10-77,,Manufacturing,Mass Customer,N,No,21,45
2456,Reidar,Pullin,M,9,29-05-91,Sales Associate,,Mass Customer,N,No,10,31
2457,Benito,Vearnals,M,70,12-04-75,Developer IV,IT,High Net Worth,N,Yes,15,48
2458,Leilah,Liddel,F,73,20-04-64,Media Manager II,Manufacturing,High Net Worth,N,Yes,5,58
2459,Jeanna,Naulls,F,67,10-01-86,Quality Engineer,Manufacturing,High Net Worth,N,No,18,37
2460,Mick,Boutellier,M,88,17-05-76,Nurse Practicioner,Manufacturing,High Net Worth,N,Yes,12,46
2461,Tully,,M,89,12-06-76,Speech Pathologist,,Affluent Customer,N,No,17,46
2462,Fletcher,Hutchens,M,17,05-07-80,Assistant Media Planner,Entertainment,Affluent Customer,N,No,21,42
2463,Krystle,Jovicevic,F,54,30-01-78,Pharmacist,Health,Mass Customer,N,No,12,45
2464,Cleve,Jindrak,M,78,06-04-83,Speech Pathologist,Retail,Mass Customer,N,No,6,40
2465,Paloma,Nilles,F,31,12-06-84,Senior Editor,,Mass Customer,N,Yes,2,38
2466,Araldo,Klamp,M,62,04-10-80,Software Test Engineer IV,Entertainment,High Net Worth,N,No,16,42
2467,Ynez,Fawloe,F,71,15-07-75,Engineer III,Manufacturing,Affluent Customer,N,Yes,4,47
2468,Parker,Barenskie,M,51,12-12-95,Marketing Assistant,Retail,High Net Worth,N,No,1,27
2470,Roy,Dunaway,M,70,04-07-57,,Argiculture,Mass Customer,N,No,13,65
2471,Noland,Bresland,M,55,20-12-78,Geological Engineer,Manufacturing,Mass Customer,N,Yes,8,44
2472,Mathias,Element,M,99,02-06-89,Product Engineer,Health,High Net Worth,N,Yes,16,33
2473,Davon,,M,50,10-05-70,Administrative Assistant I,Entertainment,Mass Customer,N,Yes,13,52
2474,Chrysa,Burrett,F,59,08-06-80,Executive Secretary,Argiculture,High Net Worth,N,Yes,6,42
2475,Cammi,Ambrogioni,F,68,02-05-77,Quality Control Specialist,,Mass Customer,N,No,20,45
2476,Hal,Braddon,M,13,25-09-56,Administrative Officer,Property,High Net Worth,N,No,17,66
2477,Barney,Tilling,M,25,23-03-77,Electrical Engineer,Manufacturing,Affluent Customer,N,Yes,10,46
2478,Andreas,Lamke,M,85,07-07-66,Senior Cost Accountant,Financial Services,Affluent Customer,N,Yes,10,56
2479,Helge,Voller,F,81,06-11-96,Community Outreach Specialist,Retail,Mass Customer,N,No,5,26
2480,Adey,Shevlin,F,3,26-12-71,Nuclear Power Engineer,Manufacturing,High Net Worth,N,Yes,16,51
2481,Amber,Ruslin,F,71,20-01-79,Chief Design Engineer,Manufacturing,Mass Customer,N,Yes,12,44
2482,Regan,Siemens,M,95,10-12-53,Pharmacist,Health,Mass Customer,N,Yes,10,69
2483,Greta,Cotterrill,F,54,06-06-87,,Manufacturing,Mass Customer,N,No,10,35
2484,Elise,Slimm,F,77,03-10-79,Senior Quality Engineer,Property,Mass Customer,N,Yes,14,43
2485,Ringo,Parkyn,M,93,27-07-55,Help Desk Technician,,Mass Customer,N,Yes,12,67
2486,Alaine,Halbord,F,77,09-03-54,Structural Engineer,Manufacturing,Mass Customer,N,Yes,5,69
2487,Elton,Piggford,M,92,13-01-78,Operator,IT,Affluent Customer,N,Yes,14,45
2488,Idalia,Braunton,F,32,17-11-88,Senior Financial Analyst,Financial Services,Mass Customer,N,Yes,7,34
2489,Emma,Mates,F,42,12-06-76,Speech Pathologist,Retail,Mass Customer,N,No,15,46
2490,Clint,Krause,M,28,01-10-87,,Health,Mass Customer,N,Yes,5,35
2491,Tabbie,Turone,M,74,08-05-77,Clinical Specialist,Health,Mass Customer,N,No,14,45
2492,Gayelord,Lipman,M,35,01-02-74,Design Engineer,Manufacturing,High Net Worth,N,No,9,49
2493,Rey,Collum,M,56,19-08-81,Assistant Media Planner,Entertainment,Mass Customer,N,Yes,17,41
2494,Donella,Emm,F,98,08-08-74,Senior Sales Associate,Manufacturing,High Net Worth,N,No,16,48
2495,Gwenore,Suero,F,89,12-11-53,Assistant Professor,IT,Affluent Customer,N,No,17,69
2496,Lew,Wittleton,M,29,26-08-80,Web Developer II,Manufacturing,Mass Customer,N,Yes,21,42
2497,Gustav,Aaronsohn,M,33,05-04-69,Administrative Assistant IV,Property,Affluent Customer,N,No,12,54
2498,Rosana,Emmatt,F,70,02-02-78,Software Test Engineer III,Retail,High Net Worth,N,No,8,45
2499,Doll,Tschirschky,F,77,30-08-73,Account Representative I,Retail,Mass Customer,N,No,14,49
2500,Micky,Livings,F,35,18-12-57,Senior Developer,Property,High Net Worth,N,Yes,17,65
2501,Ora,Meaddowcroft,F,80,12-07-71,Actuary,Financial Services,Mass Customer,N,Yes,10,51
2502,Concordia,Mussington,F,6,23-08-64,Structural Engineer,Manufacturing,Mass Customer,N,Yes,11,58
2503,Devlin,Laneham,M,80,16-07-67,Budget/Accounting Analyst I,Health,Affluent Customer,N,Yes,10,55
2504,Aloysius,Huffer,M,52,29-04-00,,Property,Mass Customer,N,No,2,22
2505,Myrah,McCarry,F,45,25-08-80,VP Marketing,Financial Services,High Net Worth,N,No,3,42
2506,Arlana,Ferrick,F,97,20-01-55,,Health,Affluent Customer,N,No,9,68
2507,Alysa,Galilee,F,77,25-06-86,Biostatistician III,Health,Affluent Customer,N,Yes,8,36
2508,Virgil,Borkett,M,98,04-11-96,Information Systems Manager,,Mass Customer,N,No,3,26
2509,Danya,Beadles,M,99,07-07-71,Help Desk Technician,Financial Services,Mass Customer,N,No,7,51
2510,Nealson,Lowdham,M,43,10-04-73,Human Resources Manager,Manufacturing,Mass Customer,N,Yes,7,50
2511,Jedidiah,Daulby,M,20,12-07-91,Technical Writer,Financial Services,Mass Customer,N,Yes,4,31
2512,Franzen,Halliday,M,3,22-05-68,Web Developer I,,High Net Worth,N,Yes,19,54
2513,Rustie,Ligoe,M,55,31-07-78,Structural Analysis Engineer,Property,Mass Customer,N,No,12,44
